TransactionNo,Items,Daypart,DayType
3586,Coffee,Morning,Weekday
3587,Pastry,Morning,Weekday
3587,Coffee,Morning,Weekday
3587,Coffee,Morning,Weekday
3588,Bread,Morning,Weekday
3589,Fudge,Morning,Weekday
3589,Coffee,Morning,Weekday
3590,Hot chocolate,Morning,Weekday
3590,Cake,Morning,Weekday
3591,Muffin,Morning,Weekday
3591,Coffee,Morning,Weekday
3592,Coffee,Morning,Weekday
3592,Coffee,Morning,Weekday
3592,Medialuna,Morning,Weekday
3593,Gingerbread syrup,Morning,Weekday
3594,Coffee,Morning,Weekday
3594,Coffee,Morning,Weekday
3595,Sandwich,Morning,Weekday
3595,Coffee,Morning,Weekday
3596,Bread,Morning,Weekday
3597,Coffee,Morning,Weekday
3598,Coke,Morning,Weekday
3598,Coffee,Morning,Weekday
3598,Juice,Morning,Weekday
3599,Medialuna,Morning,Weekday
3600,Bread,Morning,Weekday
3601,Coffee,Afternoon,Weekday
3601,Pastry,Afternoon,Weekday
3602,Coffee,Afternoon,Weekday
3602,Cake,Afternoon,Weekday
3602,Bread,Afternoon,Weekday
3603,Coffee,Afternoon,Weekday
3605,Bread,Afternoon,Weekday
3606,Bread,Afternoon,Weekday
3608,Tea,Afternoon,Weekday
3608,Coffee,Afternoon,Weekday
3608,Toast,Afternoon,Weekday
3609,Sandwich,Afternoon,Weekday
3609,Smoothies,Afternoon,Weekday
3610,Fudge,Afternoon,Weekday
3611,Coffee,Afternoon,Weekday
3611,Hot chocolate,Afternoon,Weekday
3612,Coffee,Afternoon,Weekday
3612,Hot chocolate,Afternoon,Weekday
3612,Cake,Afternoon,Weekday
3612,Cake,Afternoon,Weekday
3613,Hot chocolate,Afternoon,Weekday
3613,Sandwich,Afternoon,Weekday
3614,Sandwich,Afternoon,Weekday
3614,Mineral water,Afternoon,Weekday
3614,Truffles,Afternoon,Weekday
3615,Cake,Afternoon,Weekday
3616,Scandinavian,Afternoon,Weekday
3617,Coffee,Afternoon,Weekday
3618,Cake,Afternoon,Weekday
3618,Bread,Afternoon,Weekday
3619,Cake,Afternoon,Weekday
3620,Coffee,Afternoon,Weekday
3621,Bread,Afternoon,Weekday
3621,Coffee,Afternoon,Weekday
3621,Cake,Afternoon,Weekday
3622,Coffee,Afternoon,Weekday
3622,Bread,Afternoon,Weekday
3623,Cookies,Afternoon,Weekday
3623,Cookies,Afternoon,Weekday
3623,Coffee,Afternoon,Weekday
3623,Coke,Afternoon,Weekday
3624,Bread,Afternoon,Weekday
3625,Hot chocolate,Afternoon,Weekday
3625,Tea,Afternoon,Weekday
3625,Cake,Afternoon,Weekday
3625,Brownie,Afternoon,Weekday
3626,Coke,Afternoon,Weekday
3627,Tea,Afternoon,Weekday
3627,Coffee,Afternoon,Weekday
3628,Coffee,Afternoon,Weekday
3628,Bread,Afternoon,Weekday
3629,Pastry,Afternoon,Weekday
3629,Bread,Afternoon,Weekday
3630,Bread,Afternoon,Weekday
3631,Tea,Afternoon,Weekday
3631,Cookies,Afternoon,Weekday
3632,Brownie,Afternoon,Weekday
3633,Coffee,Afternoon,Weekday
3634,Tea,Afternoon,Weekday
3635,Coffee,Afternoon,Weekday
3635,Bread,Afternoon,Weekday
3635,Sandwich,Afternoon,Weekday
3636,Scandinavian,Afternoon,Weekday
3637,Coffee,Morning,Weekday
3638,Bread,Morning,Weekday
3639,Coffee,Morning,Weekday
3639,Coffee,Morning,Weekday
3639,Pastry,Morning,Weekday
3640,Coffee,Morning,Weekday
3641,Medialuna,Morning,Weekday
3642,Coffee,Morning,Weekday
3642,Muffin,Morning,Weekday
3643,Bread,Morning,Weekday
3643,Pastry,Morning,Weekday
3643,The Nomad,Morning,Weekday
3643,Bread,Morning,Weekday
3643,Bread,Morning,Weekday
3644,Coffee,Morning,Weekday
3645,Coffee,Morning,Weekday
3645,Hot chocolate,Morning,Weekday
3645,Cake,Morning,Weekday
3646,Bread,Morning,Weekday
3646,Coffee,Morning,Weekday
3646,Coffee,Morning,Weekday
3646,Pastry,Morning,Weekday
3647,Bread,Morning,Weekday
3647,Coffee,Morning,Weekday
3647,Pastry,Morning,Weekday
3647,Brownie,Morning,Weekday
3648,Coffee,Morning,Weekday
3649,Tea,Morning,Weekday
3650,Pastry,Morning,Weekday
3650,Bread,Morning,Weekday
3651,Tea,Morning,Weekday
3652,Coffee,Morning,Weekday
3652,Medialuna,Morning,Weekday
3653,Coffee,Morning,Weekday
3654,Hot chocolate,Morning,Weekday
3654,Tea,Morning,Weekday
3654,Bread,Morning,Weekday
3655,Tea,Morning,Weekday
3655,Toast,Morning,Weekday
3656,Coffee,Morning,Weekday
3656,Cake,Morning,Weekday
3657,Coffee,Morning,Weekday
3658,Panatone,Morning,Weekday
3659,Coffee,Morning,Weekday
3659,Bread,Morning,Weekday
3659,Cake,Morning,Weekday
3660,Bread,Morning,Weekday
3661,Bread,Afternoon,Weekday
3662,Truffles,Afternoon,Weekday
3663,Coffee,Afternoon,Weekday
3664,Tea,Afternoon,Weekday
3665,Bread,Afternoon,Weekday
3665,Sandwich,Afternoon,Weekday
3666,Cookies,Afternoon,Weekday
3667,Bread,Afternoon,Weekday
3668,Tea,Afternoon,Weekday
3668,Cake,Afternoon,Weekday
3669,Bread,Afternoon,Weekday
3670,Coffee,Afternoon,Weekday
3672,Bread,Afternoon,Weekday
3672,Brownie,Afternoon,Weekday
3673,Art Tray,Afternoon,Weekday
3673,Bare Popcorn,Afternoon,Weekday
3673,Juice,Afternoon,Weekday
3673,Coffee,Afternoon,Weekday
3673,Brownie,Afternoon,Weekday
3673,Muffin,Afternoon,Weekday
3673,Cake,Afternoon,Weekday
3673,Cookies,Afternoon,Weekday
3673,Panatone,Afternoon,Weekday
3674,Coke,Afternoon,Weekday
3675,Tea,Afternoon,Weekday
3676,Bread,Afternoon,Weekday
3677,Tea,Afternoon,Weekday
3677,Brownie,Afternoon,Weekday
3678,Tea,Afternoon,Weekday
3678,Sandwich,Afternoon,Weekday
3678,Medialuna,Afternoon,Weekday
3679,Tea,Afternoon,Weekday
3679,Hot chocolate,Afternoon,Weekday
3680,Tea,Afternoon,Weekday
3680,Muffin,Afternoon,Weekday
3680,Cake,Afternoon,Weekday
3681,Sandwich,Afternoon,Weekday
3681,Mineral water,Afternoon,Weekday
3682,Pastry,Afternoon,Weekday
3682,Tea,Afternoon,Weekday
3682,Coffee,Afternoon,Weekday
3683,Coffee,Afternoon,Weekday
3683,Hot chocolate,Afternoon,Weekday
3684,Medialuna,Afternoon,Weekday
3685,Bread,Afternoon,Weekday
3685,Muffin,Afternoon,Weekday
3685,Bread,Afternoon,Weekday
3685,Tea,Afternoon,Weekday
3686,Jam,Afternoon,Weekday
3687,Bread,Afternoon,Weekday
3687,Tea,Afternoon,Weekday
3688,Farm House,Afternoon,Weekday
3689,Bread,Afternoon,Weekday
3689,Brownie,Afternoon,Weekday
3689,Juice,Afternoon,Weekday
3689,Cake,Afternoon,Weekday
3690,Coffee,Afternoon,Weekday
3690,Hot chocolate,Afternoon,Weekday
3690,Coffee,Afternoon,Weekday
3690,Cake,Afternoon,Weekday
3691,Fudge,Afternoon,Weekday
3691,Fudge,Afternoon,Weekday
3692,Cake,Afternoon,Weekday
3692,Cake,Afternoon,Weekday
3692,Juice,Afternoon,Weekday
3693,Bread,Evening,Weekday
3693,Jam,Evening,Weekday
3693,Jam,Evening,Weekday
3693,Fudge,Evening,Weekday
3693,Fudge,Evening,Weekday
3694,Bread,Morning,Weekday
3695,Bread,Morning,Weekday
3696,Pastry,Morning,Weekday
3696,Coffee,Morning,Weekday
3697,Bread,Morning,Weekday
3698,Coffee,Morning,Weekday
3698,Coffee,Morning,Weekday
3698,Medialuna,Morning,Weekday
3699,Pastry,Morning,Weekday
3700,Medialuna,Morning,Weekday
3700,Coffee,Morning,Weekday
3701,Bread,Morning,Weekday
3701,Farm House,Morning,Weekday
3702,Fudge,Morning,Weekday
3703,Bread,Morning,Weekday
3704,Farm House,Morning,Weekday
3705,Medialuna,Morning,Weekday
3705,Medialuna,Morning,Weekday
3705,Pastry,Morning,Weekday
3706,Coffee,Morning,Weekday
3707,Muffin,Morning,Weekday
3707,Cake,Morning,Weekday
3708,Bread,Morning,Weekday
3708,Pastry,Morning,Weekday
3708,The Nomad,Morning,Weekday
3709,Pastry,Morning,Weekday
3709,Scone,Morning,Weekday
3710,Coffee,Morning,Weekday
3710,Coffee,Morning,Weekday
3711,Coffee,Morning,Weekday
3712,Medialuna,Morning,Weekday
3712,Coffee,Morning,Weekday
3712,Hot chocolate,Morning,Weekday
3712,Bread,Morning,Weekday
3712,Scandinavian,Morning,Weekday
3713,Brownie,Morning,Weekday
3713,Cake,Morning,Weekday
3713,Hot chocolate,Morning,Weekday
3714,Coffee,Morning,Weekday
3714,Coffee,Morning,Weekday
3714,Cake,Morning,Weekday
3714,Brownie,Morning,Weekday
3715,Hot chocolate,Morning,Weekday
3715,Coffee,Morning,Weekday
3716,Coffee,Morning,Weekday
3716,Bread,Morning,Weekday
3717,Bread,Morning,Weekday
3718,Sandwich,Morning,Weekday
3718,Sandwich,Morning,Weekday
3718,Bread,Morning,Weekday
3718,Fudge,Morning,Weekday
3719,Tea,Morning,Weekday
3719,Juice,Morning,Weekday
3719,Muffin,Morning,Weekday
3719,Gingerbread syrup,Morning,Weekday
3720,Tea,Morning,Weekday
3720,Coffee,Morning,Weekday
3721,Coffee,Morning,Weekday
3722,Coffee,Morning,Weekday
3722,Brownie,Morning,Weekday
3723,Bread,Morning,Weekday
3724,Bread,Morning,Weekday
3724,Hot chocolate,Morning,Weekday
3724,Muffin,Morning,Weekday
3724,Smoothies,Morning,Weekday
3725,Coffee,Morning,Weekday
3725,Hot chocolate,Morning,Weekday
3726,Coffee,Morning,Weekday
3726,Scone,Morning,Weekday
3726,Juice,Morning,Weekday
3726,Cake,Morning,Weekday
3726,Brownie,Morning,Weekday
3727,Bread,Morning,Weekday
3728,Cake,Morning,Weekday
3728,Coffee,Morning,Weekday
3729,Gingerbread syrup,Morning,Weekday
3729,Jam,Morning,Weekday
3729,Fudge,Morning,Weekday
3729,Fudge,Morning,Weekday
3730,Fudge,Afternoon,Weekday
3731,Bread,Afternoon,Weekday
3732,Coffee,Afternoon,Weekday
3733,Cake,Afternoon,Weekday
3733,Scone,Afternoon,Weekday
3733,Coffee,Afternoon,Weekday
3733,Tea,Afternoon,Weekday
3733,Tea,Afternoon,Weekday
3733,Brioche and salami,Afternoon,Weekday
3734,Bread,Afternoon,Weekday
3734,Truffles,Afternoon,Weekday
3735,Bread,Afternoon,Weekday
3735,Coffee,Afternoon,Weekday
3736,Bread,Afternoon,Weekday
3737,Frittata,Afternoon,Weekday
3737,Coffee,Afternoon,Weekday
3738,Muffin,Afternoon,Weekday
3738,Cake,Afternoon,Weekday
3739,Hot chocolate,Afternoon,Weekday
3740,Coffee,Afternoon,Weekday
3740,Scone,Afternoon,Weekday
3741,Bread,Afternoon,Weekday
3742,Bread,Afternoon,Weekday
3743,Tea,Afternoon,Weekday
3744,Bread,Afternoon,Weekday
3744,Scone,Afternoon,Weekday
3746,Panatone,Afternoon,Weekday
3747,Sandwich,Afternoon,Weekday
3747,Bread,Afternoon,Weekday
3747,Coffee,Afternoon,Weekday
3747,Coke,Afternoon,Weekday
3748,Gingerbread syrup,Afternoon,Weekday
3749,Bread,Afternoon,Weekday
3749,Brownie,Afternoon,Weekday
3749,Bread,Afternoon,Weekday
3750,Frittata,Afternoon,Weekday
3751,Farm House,Afternoon,Weekday
3751,Cookies,Afternoon,Weekday
3752,Tea,Afternoon,Weekday
3752,Scone,Afternoon,Weekday
3753,Bread,Afternoon,Weekday
3754,Jam,Afternoon,Weekday
3755,Tea,Afternoon,Weekday
3756,Tea,Afternoon,Weekday
3756,Bread,Afternoon,Weekday
3757,Sandwich,Afternoon,Weekday
3757,Coffee,Afternoon,Weekday
3758,Coffee,Afternoon,Weekday
3758,Scone,Afternoon,Weekday
3759,Cake,Afternoon,Weekday
3760,Cake,Afternoon,Weekday
3760,Scone,Afternoon,Weekday
3760,Cookies,Afternoon,Weekday
3760,Juice,Afternoon,Weekday
3760,Coffee,Afternoon,Weekday
3760,Coffee,Afternoon,Weekday
3761,Coffee,Afternoon,Weekday
3761,Coffee,Afternoon,Weekday
3762,Coffee,Afternoon,Weekday
3762,Hot chocolate,Afternoon,Weekday
3763,Toast,Afternoon,Weekday
3763,Sandwich,Afternoon,Weekday
3763,Hot chocolate,Afternoon,Weekday
3763,Cookies,Afternoon,Weekday
3764,Bread,Afternoon,Weekday
3764,Coffee,Afternoon,Weekday
3764,Tea,Afternoon,Weekday
3765,Hot chocolate,Afternoon,Weekday
3765,Cake,Afternoon,Weekday
3766,Bread,Morning,Weekend
3766,Panatone,Morning,Weekend
3767,Bread,Morning,Weekend
3768,Coffee,Morning,Weekend
3768,Gingerbread syrup,Morning,Weekend
3769,Bread,Morning,Weekend
3770,Coffee,Morning,Weekend
3770,Medialuna,Morning,Weekend
3771,Bread,Morning,Weekend
3772,Bread,Morning,Weekend
3773,Coffee,Morning,Weekend
3773,Coffee,Morning,Weekend
3773,Toast,Morning,Weekend
3774,Cake,Morning,Weekend
3774,Pastry,Morning,Weekend
3774,Bread,Morning,Weekend
3774,Bread,Morning,Weekend
3775,Coffee,Morning,Weekend
3775,Juice,Morning,Weekend
3775,Cookies,Morning,Weekend
3776,Coffee,Morning,Weekend
3776,Pastry,Morning,Weekend
3776,Medialuna,Morning,Weekend
3777,Bread,Morning,Weekend
3778,Bread,Morning,Weekend
3779,Bread,Morning,Weekend
3779,Focaccia,Morning,Weekend
3779,Farm House,Morning,Weekend
3780,Bread,Morning,Weekend
3781,Bread,Morning,Weekend
3781,Medialuna,Morning,Weekend
3781,Pastry,Morning,Weekend
3782,Coffee,Morning,Weekend
3782,Coffee,Morning,Weekend
3782,Scone,Morning,Weekend
3782,Coffee,Morning,Weekend
3783,Hot chocolate,Morning,Weekend
3783,Tea,Morning,Weekend
3783,Pastry,Morning,Weekend
3783,Scone,Morning,Weekend
3784,Cake,Morning,Weekend
3785,Coffee,Morning,Weekend
3785,Hot chocolate,Morning,Weekend
3785,Crisps,Morning,Weekend
3786,Coffee,Morning,Weekend
3786,Hot chocolate,Morning,Weekend
3787,Bread,Morning,Weekend
3787,Hot chocolate,Morning,Weekend
3787,Pastry,Morning,Weekend
3788,Scone,Morning,Weekend
3788,Frittata,Morning,Weekend
3789,Bread,Morning,Weekend
3790,Pastry,Morning,Weekend
3791,Hot chocolate,Morning,Weekend
3792,Bread,Morning,Weekend
3793,Coffee,Morning,Weekend
3794,Bread,Morning,Weekend
3795,Bread,Morning,Weekend
3795,Toast,Morning,Weekend
3796,Tea,Morning,Weekend
3796,Coke,Morning,Weekend
3796,Juice,Morning,Weekend
3797,Coffee,Morning,Weekend
3797,Hot chocolate,Morning,Weekend
3797,Sandwich,Morning,Weekend
3798,Farm House,Morning,Weekend
3799,Hot chocolate,Morning,Weekend
3799,Coffee,Morning,Weekend
3799,Coffee,Morning,Weekend
3799,Tea,Morning,Weekend
3799,Cake,Morning,Weekend
3799,Cake,Morning,Weekend
3799,Medialuna,Morning,Weekend
3799,Pastry,Morning,Weekend
3799,Farm House,Morning,Weekend
3800,Coffee,Morning,Weekend
3801,Pastry,Morning,Weekend
3801,Fudge,Morning,Weekend
3801,Jam,Morning,Weekend
3801,Jam,Morning,Weekend
3802,Bread,Morning,Weekend
3802,Farm House,Morning,Weekend
3802,Coke,Morning,Weekend
3803,Hot chocolate,Morning,Weekend
3803,Coffee,Morning,Weekend
3803,Pastry,Morning,Weekend
3804,Focaccia,Morning,Weekend
3804,Medialuna,Morning,Weekend
3805,Coffee,Morning,Weekend
3806,Coffee,Morning,Weekend
3806,Coffee,Morning,Weekend
3806,Cake,Morning,Weekend
3807,Art Tray,Morning,Weekend
3807,Toast,Morning,Weekend
3807,Sandwich,Morning,Weekend
3807,Hot chocolate,Morning,Weekend
3807,Hot chocolate,Morning,Weekend
3807,Juice,Morning,Weekend
3808,Scone,Morning,Weekend
3809,Bread,Morning,Weekend
3810,Scandinavian,Afternoon,Weekend
3811,Bread,Afternoon,Weekend
3812,Scone,Afternoon,Weekend
3813,Medialuna,Afternoon,Weekend
3813,Tea,Afternoon,Weekend
3813,Coffee,Afternoon,Weekend
3813,Coffee,Afternoon,Weekend
3814,Hot chocolate,Afternoon,Weekend
3814,Hot chocolate,Afternoon,Weekend
3814,Coffee,Afternoon,Weekend
3814,Cookies,Afternoon,Weekend
3814,Medialuna,Afternoon,Weekend
3815,Cookies,Afternoon,Weekend
3816,Tea,Afternoon,Weekend
3816,Coke,Afternoon,Weekend
3816,Frittata,Afternoon,Weekend
3816,Sandwich,Afternoon,Weekend
3817,Coffee,Afternoon,Weekend
3818,Cookies,Afternoon,Weekend
3819,Medialuna,Afternoon,Weekend
3820,Bread,Afternoon,Weekend
3821,Coffee,Afternoon,Weekend
3821,Sandwich,Afternoon,Weekend
3822,Bread,Afternoon,Weekend
3822,Coffee,Afternoon,Weekend
3822,Sandwich,Afternoon,Weekend
3823,Cake,Afternoon,Weekend
3824,Coffee,Afternoon,Weekend
3825,Coffee,Afternoon,Weekend
3826,Coffee,Afternoon,Weekend
3826,Sandwich,Afternoon,Weekend
3827,Fudge,Afternoon,Weekend
3827,Jam,Afternoon,Weekend
3827,Focaccia,Afternoon,Weekend
3828,Bread,Afternoon,Weekend
3828,Medialuna,Afternoon,Weekend
3829,Coffee,Afternoon,Weekend
3829,Tea,Afternoon,Weekend
3829,Coffee,Afternoon,Weekend
3829,Coffee,Afternoon,Weekend
3830,Coffee,Afternoon,Weekend
3831,Focaccia,Afternoon,Weekend
3831,Panatone,Afternoon,Weekend
3831,Fudge,Afternoon,Weekend
3832,Coffee,Afternoon,Weekend
3832,Coke,Afternoon,Weekend
3833,Scandinavian,Afternoon,Weekend
3833,Farm House,Afternoon,Weekend
3834,Cookies,Afternoon,Weekend
3835,Bread,Afternoon,Weekend
3835,Cake,Afternoon,Weekend
3836,Scone,Afternoon,Weekend
3836,Coffee,Afternoon,Weekend
3836,Tea,Afternoon,Weekend
3837,Sandwich,Afternoon,Weekend
3838,Bread,Afternoon,Weekend
3839,Coffee,Afternoon,Weekend
3840,Tea,Afternoon,Weekend
3841,Bread,Afternoon,Weekend
3842,Coffee,Afternoon,Weekend
3842,Coffee,Afternoon,Weekend
3843,Scone,Afternoon,Weekend
3843,Cake,Afternoon,Weekend
3843,Tea,Afternoon,Weekend
3844,Hot chocolate,Afternoon,Weekend
3845,Hot chocolate,Afternoon,Weekend
3846,Bread,Afternoon,Weekend
3846,Focaccia,Afternoon,Weekend
3846,Scandinavian,Afternoon,Weekend
3847,Hot chocolate,Morning,Weekday
3848,Coffee,Morning,Weekday
3849,Bread,Morning,Weekday
3850,Coffee,Morning,Weekday
3850,Medialuna,Morning,Weekday
3850,Pastry,Morning,Weekday
3851,Coffee,Morning,Weekday
3852,Coffee,Morning,Weekday
3852,Coffee,Morning,Weekday
3852,Pastry,Morning,Weekday
3853,Coffee,Morning,Weekday
3853,Medialuna,Morning,Weekday
3854,Coffee,Morning,Weekday
3855,Coffee,Morning,Weekday
3855,Hot chocolate,Morning,Weekday
3856,Coffee,Morning,Weekday
3856,Tea,Morning,Weekday
3857,Coffee,Morning,Weekday
3857,Coffee,Morning,Weekday
3858,Coffee,Morning,Weekday
3859,Coffee,Morning,Weekday
3859,Coffee,Morning,Weekday
3859,Cake,Morning,Weekday
3860,Coffee,Afternoon,Weekday
3860,Coffee,Afternoon,Weekday
3860,Coffee,Afternoon,Weekday
3860,Toast,Afternoon,Weekday
3861,Hot chocolate,Afternoon,Weekday
3861,Tea,Afternoon,Weekday
3864,Pastry,Afternoon,Weekday
3864,Medialuna,Afternoon,Weekday
3864,Gingerbread syrup,Afternoon,Weekday
3865,Coffee,Afternoon,Weekday
3865,Coffee,Afternoon,Weekday
3865,Sandwich,Afternoon,Weekday
3866,Sandwich,Afternoon,Weekday
3866,Coffee,Afternoon,Weekday
3866,Hot chocolate,Afternoon,Weekday
3867,Coffee,Afternoon,Weekday
3868,Coffee,Afternoon,Weekday
3868,Cake,Afternoon,Weekday
3869,Cookies,Afternoon,Weekday
3869,Coffee,Afternoon,Weekday
3870,Bread,Afternoon,Weekday
3870,Farm House,Afternoon,Weekday
3871,Coffee,Afternoon,Weekday
3871,Coffee,Afternoon,Weekday
3872,Coffee,Morning,Weekday
3873,Medialuna,Morning,Weekday
3873,Pastry,Morning,Weekday
3874,Coffee,Morning,Weekday
3874,Coffee,Morning,Weekday
3875,Coffee,Morning,Weekday
3876,Coffee,Morning,Weekday
3876,Medialuna,Morning,Weekday
3876,Pastry,Morning,Weekday
3876,Medialuna,Morning,Weekday
3877,Toast,Morning,Weekday
3877,Tea,Morning,Weekday
3877,Coffee,Morning,Weekday
3878,Bread,Morning,Weekday
3879,Farm House,Morning,Weekday
3880,Bread,Morning,Weekday
3881,Bread,Morning,Weekday
3882,Bread,Morning,Weekday
3882,Medialuna,Morning,Weekday
3882,Toast,Morning,Weekday
3882,Bread,Morning,Weekday
3883,Coffee,Morning,Weekday
3883,Coffee,Morning,Weekday
3883,Tea,Morning,Weekday
3883,Bread,Morning,Weekday
3884,Bread,Morning,Weekday
3884,Farm House,Morning,Weekday
3884,Bread,Morning,Weekday
3884,Coffee,Morning,Weekday
3884,Sandwich,Morning,Weekday
3884,Truffles,Morning,Weekday
3885,Coffee,Morning,Weekday
3886,Coffee,Morning,Weekday
3887,Coffee,Morning,Weekday
3887,Cake,Morning,Weekday
3888,Coffee,Morning,Weekday
3889,Coffee,Morning,Weekday
3889,Hot chocolate,Morning,Weekday
3889,Bread,Morning,Weekday
3889,Cookies,Morning,Weekday
3889,Bread,Morning,Weekday
3890,Hot chocolate,Morning,Weekday
3891,Medialuna,Morning,Weekday
3891,Bread,Morning,Weekday
3892,Bread,Morning,Weekday
3893,Bread,Morning,Weekday
3894,Coffee,Morning,Weekday
3895,Coffee,Morning,Weekday
3895,Bread,Morning,Weekday
3895,Cake,Morning,Weekday
3895,Bread,Morning,Weekday
3896,Bread,Afternoon,Weekday
3897,Muesli,Afternoon,Weekday
3897,Bread,Afternoon,Weekday
3898,Coffee,Afternoon,Weekday
3898,Coffee,Afternoon,Weekday
3898,Bread,Afternoon,Weekday
3899,Coffee,Afternoon,Weekday
3900,Coffee,Afternoon,Weekday
3901,Bread,Afternoon,Weekday
3901,Coffee,Afternoon,Weekday
3902,Coffee,Afternoon,Weekday
3903,Tea,Afternoon,Weekday
3904,Tea,Afternoon,Weekday
3905,Bread,Afternoon,Weekday
3905,Crisps,Afternoon,Weekday
3905,Juice,Afternoon,Weekday
3905,Coffee,Afternoon,Weekday
3905,Hot chocolate,Afternoon,Weekday
3905,Truffles,Afternoon,Weekday
3906,Cake,Afternoon,Weekday
3907,Fudge,Afternoon,Weekday
3908,Coffee,Afternoon,Weekday
3908,Tea,Afternoon,Weekday
3909,Coffee,Afternoon,Weekday
3909,Juice,Afternoon,Weekday
3909,Coffee,Afternoon,Weekday
3909,Coke,Afternoon,Weekday
3909,Sandwich,Afternoon,Weekday
3909,Sandwich,Afternoon,Weekday
3910,Sandwich,Afternoon,Weekday
3910,Sandwich,Afternoon,Weekday
3911,Bread,Afternoon,Weekday
3912,Coffee,Afternoon,Weekday
3912,Bread,Afternoon,Weekday
3913,Bread,Afternoon,Weekday
3913,Coffee,Afternoon,Weekday
3914,Bread,Afternoon,Weekday
3915,Coffee,Afternoon,Weekday
3916,Coffee,Afternoon,Weekday
3916,Coffee,Afternoon,Weekday
3916,Hot chocolate,Afternoon,Weekday
3916,Cake,Afternoon,Weekday
3916,Cake,Afternoon,Weekday
3917,Sandwich,Afternoon,Weekday
3917,Coffee,Afternoon,Weekday
3917,Hot chocolate,Afternoon,Weekday
3917,Cookies,Afternoon,Weekday
3917,Crisps,Afternoon,Weekday
3917,Bare Popcorn,Afternoon,Weekday
3917,Coffee,Afternoon,Weekday
3918,Coffee,Afternoon,Weekday
3919,Hot chocolate,Afternoon,Weekday
3919,Hot chocolate,Afternoon,Weekday
3920,Coffee,Morning,Weekday
3921,Bread,Morning,Weekday
3922,Coffee,Morning,Weekday
3923,Coffee,Morning,Weekday
3924,Tea,Morning,Weekday
3924,Bread,Morning,Weekday
3925,Bread,Morning,Weekday
3926,Coffee,Morning,Weekday
3926,Hot chocolate,Morning,Weekday
3926,Bread,Morning,Weekday
3927,Bread,Morning,Weekday
3928,Bread,Morning,Weekday
3928,Bread,Morning,Weekday
3929,Tea,Morning,Weekday
3929,Medialuna,Morning,Weekday
3929,Bread,Morning,Weekday
3930,Medialuna,Morning,Weekday
3930,Pastry,Morning,Weekday
3930,Coffee,Morning,Weekday
3930,Coffee,Morning,Weekday
3930,Toast,Morning,Weekday
3931,Medialuna,Morning,Weekday
3932,Bread,Morning,Weekday
3933,Farm House,Morning,Weekday
3934,Coffee,Morning,Weekday
3934,Coffee,Morning,Weekday
3934,Pastry,Morning,Weekday
3934,Toast,Morning,Weekday
3935,Coffee,Morning,Weekday
3935,Cookies,Morning,Weekday
3935,Bread,Morning,Weekday
3936,Cake,Morning,Weekday
